댓글	가성비	청결	맛	분위기	친절
12시오픈인데 11시에 도착했다가 줄도없고 문도 닫혀있길래 12시에 다시 와야겠다 싶어서 근처에 있다가 12시쯤갔더니 줄이 줄이......OMG😭 너무 방심했나봐요 🥺그래서망연자실하고 줄섰는데 또 앞에서 재고소진😭😭 이제 4팀만 가능하다고 안내해주셨음에도 기다리시는분들 다 안가시고 줄서계시길래  저도 혹시나 하는 마음에 기다렸는데 사장님이 다시 나오셔서 계속 기다리고 계셨던분들만 늦게라도 택배배송 해드리겠다고 해서 너무기뻤어요  초행길에 집에서 왕복3시간걸렸는데 헛걸음한게 아니여서 기쁩니다 사장님께 감사드려요🥺🫶🏻 근데 너무 먹고싶어서 이번주 토욜날 다시 오픈런하려고했는데 사장님 건강이 안좋으셔서 이번주 쉰다고 하시길래 아쉽지만 건강이 우선이니까 괜찮아요:) 건강한디저트 너무기대돼요!!사장님홧팅	1	1	1	1	1
일찍간다고 갔는데 줄이 엄청나게 길어서 다른 디저트는 꿈도 못꾸고 카버샌 득템!!! 원래대로라면 내 순서에서 못먹을뻔했지만 앞에 구매하신 어느 천사분이 10개 구매를 안하셨는지 수량이 조금 남아서 겨우겨우 구매했어요 ㅠㅠㅠ  누군진 모르지만 정말 감사합니다🫶🏻🥲🫶🏻 줄서느라 힘들었지만 그만큼 너무 맛있어서 용서가 됩니다!!  사장님께서 중간중간 나와서 계속체크해주시고 ㅜㅠ 아메리카노도 공짜로 나눠주셔서 너무 감사했어요!!! 다음엔 꼭 더 일찍 가서 다른 디저트도 꼭 먹어보고싶습니다!!! 아마 갈수록 팔로우도 늘고 더 유명세를 타는거 보니 이번보다 더 일찍 줄서야 살수있을것같아여  ㅠㅠ 제가 아토피도 심하고 탄수화물 중독이라 밀가루 줄여야되는데 이렇게 건강한 디저트 만들어주셔서 너무 감사합니다🫶	1	0	2	0	1
8시반 내번호표는 5번 치친구는 6번ㅋ 주차넘힘듬 가까우신분들 부럽다요😭	0	0	1	0	1
생각보다 카버샌이 작아서 놀랐어요. 그래도 예전에 사 먹었던 파바 마음샌드 정도는 될 줄 알았는데 그것보다 작더라고요... 밖에서 기다리면서 설마 저 상자가 10개 들은 상자인가했는데 맞아서 좀 당황스러웠어요. 그래도 이왕 간 김에 이것저것 사 왔는데 우선 땅콩샌드만 먼저 먹어봤어요. 버터가 있어서 좀 더 부드러운데 약간 느끼한 감이 없지 않아요. 그래도 땅콩맛이 많이 나고 맛있었습니다!  대기 시간 지나면 구매 아예 대기번호 끝나야 구매 가능하니까 꼭꼭 일찍 가서 대기하세요! 그리고 한 팀씩 입장하다가 빈 번호 있으면 불러주시면서 번호 순서대로 입장 가능하게 도와주시니 걱정 안 하셔도 돼요:)   푸딩이랑 브라우니와 카버샌도 맛있기를 바라며 두고두고 먹어봐야겠어요:) 	0	0	1	0	1
카버샌 최고예요!! 땅콩은 1개 구매할 수 있는데 이것도 역시 맛있어요. 수량이 더 풀리길 바랍니다!! 일찍 갔는데 생각보다 뒷번호라 에그타르트를 못 사서 아쉽네요ㅠㅠ 하지만 브라우니 정말 꾸덕하고 맛있어요ㅎㅎ 크림도 짱👍 크림과 브라우니 정말 잘 어울려요:)	0	0	1	0	0
아침 10시 좀 안되서 대기표 받으러갔는데 너무 오버인가? 했는데 6번ㅋㅋㅋㅋ 아니 1등 몇시에 오신거죠?! 손님 다들 친절하고 한번쯤 먹어보면 좋은 쌀디저트집입니다. 사장님 so친절해여!! 감사합니다	0	0	1	0	0
온라인 매번 실패하고 모처럼 주말에 시간있어서 방문했어요. 주차할곳없어서 한바퀴 돌았더니 두분서계셨는데 8번째 까지 밀려났어요ㅋㅋ 아들과 같이가서 카버센 두세트사고 나머지 디져트들도 골고루 하나씩 사왔네용. 집에있던 딸램, 쿠키먹어보더니 너무 맛있데요. 다음 주말에 또 사러가자네요😅🤣 맘만 먹으면 사러갈수있는 거리에 산다는게 행운이네요❤️	0	0	1	1	1
저번주 토요일에 처음 구매했어요! 준비된 라인업 하나씩 다 구매했는데 카바샌 왜 인기있는지 알겠더라고요👍👍 너무 맛있어요ㅠㅠ 바나나푸딩도 맛있고고요! 자주는 못가겠지만 주기적으로 오픈런 도전할 의향 백퍼입니다ㅎㅎ	0	0	1	0	1
기대하고 먹은 맛은 버터맛 풍부하고, 말 그대도 카라멜버터샌드예요. 카라멜도 쫀득하니 많이 들어있고 맛있어요. 근데 제주마음샌드, 가평잣샌드랑 맛이 비슷합니당..	0	0	0	0	0
진짜 꾸덕하고 완전 맛나요! 에그타르트는 에그에그하구요🤍	0	0	1	0	1
웨이팅이 빡셀줄알고 11시에 갔더니 없어서 11시 40분 좀 넘어서 다시 갔더니 제가 3번째 순서였어요. 그리고 제 뒤로 4팀정도 더 생겼어요. 사장님 완죤 친절하세요. 버터샌은 냉동보관하라고하셔서 녹을까봐 걱정했는데 오늘같이 더운날씨에 4시간동안 걸어다녔는데 보냉팩에 아이스팩 하나 준비해간걸로 안 녹았어요! 빨리 먹어보고 싶어요	0	0	0	0	1
너무 유명해서 온라인으로는 못사고 오프라인으로 사봤어요. 근데 생각보다 제 입맛에는 카버샌이 엄청난 맛은 아닌거 같아요. 너무 달아요. 그리고 진짜 비싸요;; 하나에 2천원... 에그타르트도 그냥 그랬어요.	0	0	1	0	1
완전 친절하시고 디저트도 맛있어요!!!	0	0	1	0	0
카버샌은 버터색을 보면.. 발효버터는 아닌거 같아요. 카라멜 대비 버터가 많아서 고소하려나 했는데. 카라멜맛이 안 나요. 고소한 맛이 없고 느끼ㅠㅠ 쌀이라서 베이킹하기 어렵겠다 싶긴 한데 이 작은게 2,000원ㅜㅜ 다른 디저트류들도 쌀이라 텍스쳐가 좀 빡빡합니다. 나타는 다른데 워낙 잘하는 집도 많고. 글루텐프리를 찾거나 근처라면 오며가며 한 개 정도 사먹을만한? 사장님은 몹시 친절합니다. 	0	0	1	0	1
너모너모 마시써요~! 왜 줄서는지 먹으면 알게되는 맛!!! 카버샌도 맛나지만 다른 제품도 먹으면 반하실 거에요~! 안 맛있는게 없네요ㅜ... 멀어서 아수운 맛...  카버샌도 생각나지만 다른 제품 때문에도 재방문하고 싶은 곳!!!	0	1	1	0	1
존맛	0	0	1	0	1
브라우니 호두크림 너무 맛있어요	0	0	1	0	0
봄날언니 영상보고 궁금했던 마들젠 ! 근처에 있어서 들렸는데 운 좋게 바로 살수 있었네요 🫶🏻 카버샌 맛있어요! 선물용으로도 괜찮은듯 :) 버터바는 아직 안 묵어봤는데 기대중입니당	0	1	1	0	1
글루텐 프리로 부담없이 먹을 수 있어요	0	0	1	0	1
좋아요 ^^	0	0	0	0	1
가격대는 있지만 건강한 디저트 너무 좋아요. 바나나푸딩🍌 크림이 쫀득하고 깊어서 맛있었어요~ 카버샌 너무 쪼꼬미지만 정말 맛있네요☺️ 딸기케이크도 부담없는 맛입니다.	0	0	1	0	1
맛있어서 너므 치열한 곳!!!ㅜㅜㅜ	0	1	1	0	1
굿	0	0	0	0	0
좋아요	0	0	0	0	1
카버샌 진짜 완전 맛있어요ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ 기다렸다구 아이스팩도 추가로 넣어주시고 사장님두 친절하세요!!!	0	0	1	0	0
	0	0	1	0	0
포장해서 먹었음. 건강하면서도 맛있는 맛:)	0	0	1	0	0
저번에 푸딩이랑 딸기케이크, 캬라멜버터샌드 먹고 너무 맛있어서 또 가야지 하다가 제가 고구마순인데 군고구마파이, 군고구마바스크치즈케이크 나온다길래 왔어요 훌륭하네요 군고구마파이는 달달한 군고구마 맛에 뭔지 모르겠는데 엄청 고소? 향긋한 향이 나는 부드러운 파이 자체도 맛있는데 위에 우유맛 크림 조화가 진짜 완전 내스타일 너무 맛있고요   군고구마바스크치즈케이크는 군고구마맛도 치즈맛도 찐해서 치케 좋아하눈 사람도 불호없이 먹을 수 있을것같아요 보관방법도 상세하게 설명해주셔서 더좋았어요 맛있는거 만들어주셔서 감사합니다.	0	1	1	1	1
두 번째 방문인데 정말 손에 들자마자 순삭되고 맛있어요 ☺️☺️ 매일매일 달라지는 디저트에 오늘은 뭐가 있을 지 설레면서 가게되는 것 같아요  카버샌은 진짜 나중에 선물해야하는 날 있으면  너무 좋을 것 같아요 ㅎㅎ 저번주에 먹어보고 참고 참다가 오늘 수요일  오픈하는 거 보고 달려가서 사왔어요 너무 맛있어요 진짜 ♥️♥️♥️	0	0	0	0	0
글루텐프리 디저트 맛집 찾음 ㅠㅠ인생디저트맛집!! 사장님도 정말 친절하고 귀여우시고,, 단골 예약이에요! 브라우니 진짜 쫀득하고 꾸덕하고 맛도 진해요 카버샌도 글루텐프리 특유의 퍼석한 식감이랑 너무 잘 어울리는 맛임 직접 젤라틴없이 카라멜 끓인거라고 하시네요 미쳤음.. 바나나푸딩은 기대안했는데 은근 맛있어서 깜짝 놀랐어요 부드럽고 그냥 막 술술 들어가요! 그리고 레몬디저트들도 레몬 맛 찐하고 존맛 레몬상큼한거 좋아하시는 분들 레몬 디저트 꼭 사세요 저는 진짜 조만간 또 방문 예정 ㅠ	0	1	1	0	1
택배로 맛본 마들젠샌드. 넘 맛나여~~ 사장님도 친절♡	0	0	1	0	1
	0	0	1	0	0
브라우니 꾸덕하니 완전 맛있습니다.	0	0	1	0	1
오늘도 사랑인 마들젠입니댜....🤍 저는 정말 재구매까지 이어지기가 힘든 사람인데 마들젠은 몇 번을 먹는 건지ㅜㅜㅜㅠㅠㅠ 맛을 떠나서 사장님의 너무너무 친절한 서비스 덕분에 더 생각나서 찾게 되는 것 같아요ㅠㅠ 바나나 푸딩 이번에 처음 먹어보는데 우와...진짜 살면서 처음 먹어보는 경이로운 맛이에요!!!!!ㅠㅠㅠㅠ 그러면 다음에 또 뵙겠습니다 사장님 ㅠㅠ❤️❤️	1	0	1	1	1
항상 먹어보고 싶었던 (쫀득리얼브라우니)를 드디어 영접했습니다!  그동안 퇴근하고 가면 품절이라 못먹었는데 오늘 1개 남아있었어요ㅎㅎ 먹어보니 왜 항상 품절됐었는지 알겠어요   쌀로 이렇게 부드럽고 쫀득한 식감을 낼 수  있다는게 신기할 따름입니다! 맛은 물론 최고이고요ㅠㅠ  사장님께서 (쫀득리얼바)도 서비스로 주셨는데 이 역시 꿀맛입니당 💕  마들젠 근처에 사는 게 요즘 소소한 행복입니다ㅎㅎ	0	1	1	0	1
평소 마들젠 딸기수북케이크 좋아해서 오늘은 애플망고 케이크 나왔다길래 신나서 사러왔더니 품절 ㅜ_ㅜ 미리 예약해둘걸 그랬어요..  다행히 딸기케이크랑 군고구마바스크치즈케이크 각각 2조각 남아있길래 사왔어요 역시 맛있네요	0	1	1	0	1
너무 오픈시간에 갔던걸까요ㅜㅠ 버터샌드랑 바스크치즈케잌밖에 주문 안된다길래 버터샌드만 몇개 구매해봅니다. 글루텐 프리이다 보니 가격대가 나갈수밖에 없다지만... 맛보고싶었던 종류가 하나도 없어서 먼 걸음했음에도 너무나 아쉽네요ㅜㅠ  그냥 택배 주문 알아봐야겠어요	0	0	1	0	0
스콘 클래스 1:1 배웠어요. 선생님께서 준비도 잘 해주셨고, 저에게만 맞춘 속도와 설명으로 클래스가 너무 즐거웠습니다. 스콘 반죽부터 구워지는 과정, 시식까지 너무 좋았구요. 건강한 맛으로 완성되어 뿌듯했습니다. 매장 인테리어도 너무 예쁘구요. 간식으로 주신 초코브라우니도 쫀득쫀득 맛있었어요. 아! 콜드브루 라떼 함께 마시니, 또한 맛있었습니당. 기회되면 또 클래스 신청할께요 번창하세요~~♡	0	0	0	1	1
짱맛	0	0	1	0	0
노설탕 노밀가루 처음 맛보는 기분 좋은 맛이에요 카라멜샌드 넘 굿이에요	0	0	0	0	0
케이크도 너무 맛있었고 버터 샌드 진쨔루 맛있어요.... 순삭이에요!!! 사장님도 너무 친절하시고 좋아용	0	1	1	0	1
맛이 계속 생각나서 일주일도 안돼 재방문을 하게 됐어요><!! 카버샌 레몬케키 너무 맛잇어요 👍👍 특히 딸바푸딩은 어떻게 이런 맛이 있냐구요ㅜㅜ 매일마다 먹구 싶어요. 그리구 서비스까지❤ 마들젠은 사랑입니다.	0	0	1	1	1
마들젠은 정말 사랑입니다...저 진짜진짜진짜 리뷰 안 쓰는 편인데, 여긴 사장님의 정성 애정 그리고 디저트 퀄리티와 맛 때문에 적어야겠어요ㅠㅠㅠ 일단 카버샌, 브라우니, 펌킨케이크, 고구마파이, 바스크치케 먹어봤는데요, 정말 다 완벽했어요. 신촌이나 서강대 방문 예정이신 분들에게 완전극극극추천드립니다!! 버터맛 향 장난 아니고, 재료 속 풍미 깊음도 장난 아닙니다 다음에는 고구마 케이크 먹으러 꼭 갈게용...ㅠㅜ	0	0	0	0	0
가격은 조금 비싸지만 너무 맛있어요❤️	0	0	0	0	1
마들젠은 사랑입니다…🤍 - 깊고 깔끔한 맛: 하나하나 다 직접 만드시고 좋은 재료 사용하시는 것 같아요!!! 레몬케이크랑 고구마파이 둘 다 되게 깊은 맛이 우러나옵니다…🥲❤️그리고 다른 곳과는 다르게 되게 위생적으로 만들어진 것 같아요! 깨끗한 맛이 느껴져 안심하고 먹을 수 있어요 ㅎㅎ - 사장님이 친절하십니다: 아무리 맛집이어도 직원분들이 친절하지 않으면 별로 마음이 안가는데요, 여긴 사장님이 항상 웃으시면서 친절하셔서 방문할 때에도 저도 모르게 기분이 좋아집니다.☺️ 다들 신촌이라면 꼭꼭 들리세요 !!!!!🥰	0	1	1	1	1
크림이 그리 달지도 않고, 전혀 느끼하지 않아서 너무 맛있었어요! 👍👍 글구 딸기도 무척 많아서 먹는 내내 행복했습니당	0	0	0	0	0
카라멜버터샌드 존맛..  사장님도 너무 친절하시고 자꾸 가게되요 오늘 딸기생크림케이크 먹었는데 크림고소하고 딸기 상큼하고 너무 맛있어요 어떻게 이게 글루텐프리인지 ㅠㅠㅠㅠ	0	1	1	1	1
브라우니 맛있어요	0	0	0	0	0
크림두 가둑가득  저 에그타르트 고수인데*먹기 고수 ( •̀.̫•́)✧ 계란 비린내두 하나도 안나고 바삭하게 완전 맛있어요 🥺 그리구 파티용품들도 넘나 귀여워용💕💕💕	0	0	1	0	1
호두크림에 브라우니 진짜 너무너무 맛있어요  커피도 라떼 넘 고소하고용~~^^	1	0	3	0	0
마들젠 ㅠㅠㅠ수요일은 항상 기다려지는 날이에요... 언니랑 제가 제일 좋아하는 레몬 커드 케이크 나오는 날...🤍 어쩜 이리 베이킹을 잘하시는 건지ㅠㅠㅠ경이로운 맛이에요 사랑합니다 마들젠❤️❤️	0	0	1	0	1
오늘은 꿀고구마케이크랑 처음 나온 바질 스콘 사왔어요 🎈🎈 메뉴 다 먹어볼거예요 ㅎㅎ  진짜 수목금토가 너무 기다려져요!! 마들젠 때문에 소비가 늘었지만 ㅎㅎ 행복한 소비예요!!!	0	0	0	0	0
친절하심.	0	0	1	0	1
당근케이크 너무 맛있어요 글루텐프리라는데 말 안하면 모를듯요 마들젠 바치케와 브라우니 특히 사랑하는데 당근케이크도 나올 때마다 사먹을 것 같아요.	0	1	1	1	1
후기가 워낙 좋아서 근처에 간 김에 한 번 사먹어 봤는데, 와 진짜 너무 맛있어요👍👍 케이크 푸딩 카버샌 레몬케키 다 개존맛입니다💜	0	0	1	0	1
사장님 엄청 친절하시고~비싸지만 맛도있고 선물하기에도 좋아요~강추 샘플도 시식해보라고 주셨어요^^	0	0	1	0	0
지난 번에 바나나푸딩 먹고 너무 맛있어서 또 방문했어요. 바로 집 앞에 맛있는 디저트 가게가 있어서 너무 좋아요:)	0	0	0	0	1
푸딩 맛있어요	0	0	0	0	0
쿠키 너무 맛있어요ㅠㅠㅠ 부모님께서도 맛 좋다고 하셨어요. 다음에는 진짜 많이 많이 사서 먹을테야… 다들 카라멜 버터 샌드 꼭 드셔보세요❤️❤️	0	0	1	0	1
레몬케키 구입했어요!!! 요즘 건강빵 찾아서 먹고 있는데 신촌에 글루텐프리 빵집 있어서 넘 좋아유,, 번창하세요 사장님💚	0	0	0	0	0
푸딩 너무 맛있어요:)	0	0	1	0	0
카라멜버터샌드 맛이ㅛ어요	0	0	0	0	0
너무 맛있어요 사장님도 친절하시구😢🥰	0	0	0	0	0
군고구마파이에 반해서 달려왔어요!! 넘 기대됩니다 ㅎㅎㅎㅎ	0	1	0	0	1
굳	0	0	0	0	0
처음 방문한건데 너무 기대돼요!! 먹은 후기: 카라멜 버터 샌드 바로 먹었는데 진짜 달달함 엄청나고 너무 맛있어요..! 약간 근데 차갑게 먹으면 더 맛있을 것 같아요!   에그타르트는 엄청 보드라워요 겉바속촉! 자칫하다 잘 부서지니 조심히 드세요!! 일반보다 부드러운 쪽에 속해요  단호박 타르트?는 맛만 좀 봤는데 크림이 엄청 나요 약간 느끼하긴했지만 단호박이 꾸덕해서 잘 어울리기는 해요! 크림이 일반 크림이 아니라 더 꼬소하고 달달함도 은은하답니다!  케이크는 사실 레몬 맛이 너무 세서 그런가 너무 셔서..제가 신 걸 잘 못 먹기도 하지만 맨 위에, 사이사이 레몬크림이 있기에 레몬향과 맛이 강렬해서 신 거 잘 못 드시는 분들 주의!  다 차갑게 먹어야 맛이 더 up 될듯! 다른 것보다 카버샌이 넘 👍🏻 강력	0	1	0	0	1
선물할 일 있을때마다 여기서 사가요! 왜냐면 맛도 모양도 실패가 없거든요!!! 제발 적게일하고 많이버세요ㅠㅠㅠ 아니 많이 일하고 더더다더더다 많이 버세요!!	0	0	0	0	0
굿	0	0	0	0	1
굿	0	0	0	0	1
굿	0	0	0	0	1
바나나푸딩 너무 맛있어요:)	0	0	0	0	0
카라멜버터샌드랑 바나나푸딩 맛있어요 !!😊 사장님도 너무 친절하셨습니당 !	0	1	1	0	1
친구가 입원해서 선물해주려고 왔어요! 너무 예쁘고 맛있을 거 같아요 :)  맛있게 잘 먹을게요 할로윈시즌 케잌 디자인 짱	1	0	1	0	0
아직 빵은 안먹어봤지만 가게 분위기와 사장님, 빵 종류들이 너무 맘에 들어요 자주올게요:>	0	1	0	0	1
좋아요	0	1	0	0	1
맛있어요~! 사장님 친절하세요	0	1	0	0	1
펌킨케이크 먹어봤는데 넘 맛있어서 치즈케익도 먹어보러 왔어요👍👍👍	0	0	0	0	0
디저트도 다 맛있는데 사장님이 너무 친절하셔서 항상 기분 좋게 왔다가요!	0	1	1	0	1
유명해서 와봤는데 역시 유명한이유가있네요!! 너무 맛있어용☺️☺️	1	1	1	0	1
너무 맛있어서 일주일에 두세번 가는 것 같아요!!	0	1	1	0	1
바나나푸딩 너무 맛있어요:)	0	0	0	0	0
카라멜버터샌드랑 바나나푸딩 맛있어요 !!😊 사장님도 너무 친절하셨습니당 !	0	1	1	0	1
친구가 입원해서 선물해주려고 왔어요! 너무 예쁘고 맛있을 거 같아요 :)  맛있게 잘 먹을게요 할로윈시즌 케잌 디자인 짱	1	0	1	0	0
아직 빵은 안먹어봤지만 가게 분위기와 사장님, 빵 종류들이 너무 맘에 들어요 자주올게요:>	0	1	0	0	1
좋아요	0	1	0	0	1
맛있어요~! 사장님 친절하세요	0	1	0	0	1
펌킨케이크 먹어봤는데 넘 맛있어서 치즈케익도 먹어보러 왔어요👍👍👍	0	0	0	0	0
디저트도 다 맛있는데 사장님이 너무 친절하셔서 항상 기분 좋게 왔다가요!	0	1	1	0	1
유명해서 와봤는데 역시 유명한이유가있네요!! 너무 맛있어용☺️☺️	1	1	1	0	1
너무 맛있어서 일주일에 두세번 가는 것 같아요!!	0	1	1	0	1
식후에 달달구리가 생각나는 분들. 와플 말고 색다른 디저트가 끌리는 분들. 아이스크림콘의 가장 하이라이트 부분인 초코 부분을 사랑하는 분들. 그런 분들께 신촌 커피크레페본점 추천드려요! 시원한 하겐다즈 아이스크림 크레페도 있고 달콤하고 부드러운 브륄레 크레페도 있고 여기에 귀여운 데코는 덤..! 눈과 입의 즐거움을 한껏 만끽하다 갑니다^^	1	0	2	1	1
크림브륄레 진짜 맛있어요 딸기 크림브륄레 완전 추천 위에 바삭하고 딸기 하나하나에 이렇게 장식을 넣어서 주시면 그냥 감동..ㅠ 크레페 나오면 사진계속 찍게 되는 매직..! 사진 그만찍고 싶은데 손이.. 손이	0	0	2	0	1
